server  |Tue Feb 06 2018 06:41:55 GMT+0100 (CET)|1517895715802| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:41:55 GMT+0100 (CET)|1517895715802| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:41:55 GMT+0100 (CET)|1517895715808| Sensor21 got data
server  |Tue Feb 06 2018 06:41:55 GMT+0100 (CET)|1517895715818| server sent ok 
sensor21|Tue Feb 06 2018 06:41:55 GMT+0100 (CET)|1517895715913| Try sent data: 
sensor21|Tue Feb 06 2018 06:41:55 GMT+0100 (CET)|1517895715921| 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 
server  |Tue Feb 06 2018 06:41:55 GMT+0100 (CET)|1517895715945| Server STATUS:1000010
server  |Tue Feb 06 2018 06:41:55 GMT+0100 (CET)|1517895715945| server got data 
server  |Tue Feb 06 2018 06:41:55 GMT+0100 (CET)|1517895715977| Get buffer from Sensor21
server  |Tue Feb 06 2018 06:41:55 GMT+0100 (CET)|1517895715977| 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 
server  |Tue Feb 06 2018 06:41:55 GMT+0100 (CET)|1517895715977| 21
server  |Tue Feb 06 2018 06:41:55 GMT+0100 (CET)|1517895715977| Server got data from Sensor21
server  |Tue Feb 06 2018 06:41:55 GMT+0100 (CET)|1517895715977| 3030303|3030303|3030303|303|303|3~
sensor21|Tue Feb 06 2018 06:41:56 GMT+0100 (CET)|1517895716047| Sensor21 STATUS:101110
sensor21|Tue Feb 06 2018 06:41:56 GMT+0100 (CET)|1517895716052| Sensor21 sent data
server  |Tue Feb 06 2018 06:41:57 GMT+0100 (CET)|1517895717220| S11
server  |Tue Feb 06 2018 06:41:57 GMT+0100 (CET)|1517895717364| Server STATUS:11110
server  |Tue Feb 06 2018 06:41:57 GMT+0100 (CET)|1517895717364| Server FAIL data
server  |Tue Feb 06 2018 06:41:58 GMT+0100 (CET)|1517895718606| S12
server  |Tue Feb 06 2018 06:41:58 GMT+0100 (CET)|1517895718750| Server STATUS:11110
server  |Tue Feb 06 2018 06:41:58 GMT+0100 (CET)|1517895718750| Server FAIL data
server  |Tue Feb 06 2018 06:41:59 GMT+0100 (CET)|1517895719993| S21
server  |Tue Feb 06 2018 06:42:00 GMT+0100 (CET)|1517895720105| Server STATUS:101110
server  |Tue Feb 06 2018 06:42:00 GMT+0100 (CET)|1517895720105| server sent ok 
server  |Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721380| S21
sensor21|Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721485| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721490| Sensor21 got data
server  |Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721491| Server STATUS:101110
server  |Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721491| server sent ok 
sensor21|Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721596| Try sent data: 
sensor21|Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721604| 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 
server  |Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721619| Server STATUS:1000010
server  |Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721635| server got data 
server  |Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721635| Get buffer from Sensor21
server  |Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721651| 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 
server  |Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721651| 21
server  |Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721651| Server got data from Sensor21
server  |Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721667| 4040404|4040404|4040404|404|404|4~
sensor21|Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721730| Sensor21 STATUS:101110
sensor21|Tue Feb 06 2018 06:42:01 GMT+0100 (CET)|1517895721735| Sensor21 sent data
server  |Tue Feb 06 2018 06:42:02 GMT+0100 (CET)|1517895722910| S11
server  |Tue Feb 06 2018 06:42:03 GMT+0100 (CET)|1517895723037| Server STATUS:11110
server  |Tue Feb 06 2018 06:42:03 GMT+0100 (CET)|1517895723053| Server FAIL data
server  |Tue Feb 06 2018 06:42:04 GMT+0100 (CET)|1517895724281| S12
server  |Tue Feb 06 2018 06:42:04 GMT+0100 (CET)|1517895724424| Server STATUS:11110
server  |Tue Feb 06 2018 06:42:04 GMT+0100 (CET)|1517895724440| Server FAIL data
server  |Tue Feb 06 2018 06:42:05 GMT+0100 (CET)|1517895725667| S21
server  |Tue Feb 06 2018 06:42:05 GMT+0100 (CET)|1517895725794| Server STATUS:101110
server  |Tue Feb 06 2018 06:42:05 GMT+0100 (CET)|1517895725794| server sent ok 
server  |Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727053| S21
sensor21|Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727168| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727173| Sensor21 got data
server  |Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727181| Server STATUS:101110
server  |Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727181| server sent ok 
sensor21|Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727279| Try sent data: 
sensor21|Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727286| 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
server  |Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727309| Server STATUS:1000010
server  |Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727309| server got data 
server  |Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727325| Get buffer from Sensor21
server  |Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727325| 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
server  |Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727325| 21
server  |Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727355| Server got data from Sensor21
server  |Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727356| 5050505|5050505|5050505|505|505|5~
sensor21|Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727413| Sensor21 STATUS:101110
sensor21|Tue Feb 06 2018 06:42:07 GMT+0100 (CET)|1517895727418| Sensor21 sent data
server  |Tue Feb 06 2018 06:42:08 GMT+0100 (CET)|1517895728582| S11
server  |Tue Feb 06 2018 06:42:08 GMT+0100 (CET)|1517895728726| Server STATUS:11110
server  |Tue Feb 06 2018 06:42:08 GMT+0100 (CET)|1517895728726| Server FAIL data
server  |Tue Feb 06 2018 06:42:09 GMT+0100 (CET)|1517895729969| S12
server  |Tue Feb 06 2018 06:42:10 GMT+0100 (CET)|1517895730113| Server STATUS:11110
server  |Tue Feb 06 2018 06:42:10 GMT+0100 (CET)|1517895730113| Server FAIL data
server  |Tue Feb 06 2018 06:42:11 GMT+0100 (CET)|1517895731356| S21
server  |Tue Feb 06 2018 06:42:11 GMT+0100 (CET)|1517895731467| Server STATUS:101110
server  |Tue Feb 06 2018 06:42:11 GMT+0100 (CET)|1517895731483| server sent ok 
server  |Tue Feb 06 2018 06:42:12 GMT+0100 (CET)|1517895732742| S21
sensor21|Tue Feb 06 2018 06:42:12 GMT+0100 (CET)|1517895732851| Sensor21 STATUS:1000010
server  |Tue Feb 06 2018 06:42:12 GMT+0100 (CET)|1517895732854| Server STATUS:101110
server  |Tue Feb 06 2018 06:42:12 GMT+0100 (CET)|1517895732854| server sent ok 
sensor21|Tue Feb 06 2018 06:42:12 GMT+0100 (CET)|1517895732856| Sensor21 got data
sensor21|Tue Feb 06 2018 06:42:12 GMT+0100 (CET)|1517895732962| Try sent data: 
sensor21|Tue Feb 06 2018 06:42:12 GMT+0100 (CET)|1517895732969| 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
server  |Tue Feb 06 2018 06:42:12 GMT+0100 (CET)|1517895732997| Server STATUS:1000010
server  |Tue Feb 06 2018 06:42:12 GMT+0100 (CET)|1517895732998| server got data 
server  |Tue Feb 06 2018 06:42:12 GMT+0100 (CET)|1517895732998| Get buffer from Sensor21
server  |Tue Feb 06 2018 06:42:13 GMT+0100 (CET)|1517895733013| 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
server  |Tue Feb 06 2018 06:42:13 GMT+0100 (CET)|1517895733014| 21
server  |Tue Feb 06 2018 06:42:13 GMT+0100 (CET)|1517895733030| Server got data from Sensor21
server  |Tue Feb 06 2018 06:42:13 GMT+0100 (CET)|1517895733030| 6060606|6060606|6060606|606|606|6~
sensor21|Tue Feb 06 2018 06:42:13 GMT+0100 (CET)|1517895733096| Sensor21 STATUS:101110
sensor21|Tue Feb 06 2018 06:42:13 GMT+0100 (CET)|1517895733101| Sensor21 sent data
server  |Tue Feb 06 2018 06:42:18 GMT+0100 (CET)|1517895738933| Start server
server  |Tue Feb 06 2018 06:42:20 GMT+0100 (CET)|1517895740129| S21
sensor21|Tue Feb 06 2018 06:42:20 GMT+0100 (CET)|1517895740245| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:42:20 GMT+0100 (CET)|1517895740250| Sensor21 got data
server  |Tue Feb 06 2018 06:42:20 GMT+0100 (CET)|1517895740256| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:42:20 GMT+0100 (CET)|1517895740356| Try sent data: 
sensor21|Tue Feb 06 2018 06:42:20 GMT+0100 (CET)|1517895740363| 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
sensor21|Tue Feb 06 2018 06:42:20 GMT+0100 (CET)|1517895740489| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:42:20 GMT+0100 (CET)|1517895740494| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:42:34 GMT+0100 (CET)|1517895754776| Start server
server  |Tue Feb 06 2018 06:42:35 GMT+0100 (CET)|1517895755971| S21
sensor21|Tue Feb 06 2018 06:42:36 GMT+0100 (CET)|1517895756088| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:42:36 GMT+0100 (CET)|1517895756092| Sensor21 got data
server  |Tue Feb 06 2018 06:42:36 GMT+0100 (CET)|1517895756099| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:42:36 GMT+0100 (CET)|1517895756199| Try sent data: 
sensor21|Tue Feb 06 2018 06:42:36 GMT+0100 (CET)|1517895756206| 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 
sensor21|Tue Feb 06 2018 06:42:36 GMT+0100 (CET)|1517895756333| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:42:36 GMT+0100 (CET)|1517895756343| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:42:49 GMT+0100 (CET)|1517895769279| Start server
server  |Tue Feb 06 2018 06:42:50 GMT+0100 (CET)|1517895770475| S21
server  |Tue Feb 06 2018 06:42:50 GMT+0100 (CET)|1517895770587| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:42:50 GMT+0100 (CET)|1517895770587| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:42:50 GMT+0100 (CET)|1517895770591| Sensor21 got data
sensor21|Tue Feb 06 2018 06:42:50 GMT+0100 (CET)|1517895770697| Try sent data: 
sensor21|Tue Feb 06 2018 06:42:50 GMT+0100 (CET)|1517895770705| 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 
sensor21|Tue Feb 06 2018 06:42:50 GMT+0100 (CET)|1517895770832| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:42:50 GMT+0100 (CET)|1517895770836| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:44:28 GMT+0100 (CET)|1517895868457| Start server
server  |Tue Feb 06 2018 06:44:29 GMT+0100 (CET)|1517895869667| S21
sensor21|Tue Feb 06 2018 06:44:29 GMT+0100 (CET)|1517895869776| Sensor21 STATUS:1000010
server  |Tue Feb 06 2018 06:44:29 GMT+0100 (CET)|1517895869779| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:44:29 GMT+0100 (CET)|1517895869781| Sensor21 got data
sensor21|Tue Feb 06 2018 06:44:29 GMT+0100 (CET)|1517895869887| Try sent data: 
sensor21|Tue Feb 06 2018 06:44:29 GMT+0100 (CET)|1517895869894| a a a a a a a a a a a a a a a a a 
sensor21|Tue Feb 06 2018 06:44:30 GMT+0100 (CET)|1517895870022| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:44:30 GMT+0100 (CET)|1517895870026| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:47:17 GMT+0100 (CET)|1517896037263| Start server
server  |Tue Feb 06 2018 06:47:18 GMT+0100 (CET)|1517896038458| S21
sensor21|Tue Feb 06 2018 06:47:18 GMT+0100 (CET)|1517896038573| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:47:18 GMT+0100 (CET)|1517896038578| Sensor21 got data
server  |Tue Feb 06 2018 06:47:18 GMT+0100 (CET)|1517896038585| Server STATUS:101110
server  |Tue Feb 06 2018 06:47:18 GMT+0100 (CET)|1517896038585| server sent ok 
sensor21|Tue Feb 06 2018 06:47:18 GMT+0100 (CET)|1517896038684| Try sent data: 
sensor21|Tue Feb 06 2018 06:47:18 GMT+0100 (CET)|1517896038692| b b b b b b b b b b b b b b b b b 
sensor21|Tue Feb 06 2018 06:47:18 GMT+0100 (CET)|1517896038818| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:47:18 GMT+0100 (CET)|1517896038822| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:47:54 GMT+0100 (CET)|1517896074033| Start server
server  |Tue Feb 06 2018 06:47:55 GMT+0100 (CET)|1517896075228| S21
sensor21|Tue Feb 06 2018 06:47:55 GMT+0100 (CET)|1517896075343| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:47:55 GMT+0100 (CET)|1517896075348| Sensor21 got data
server  |Tue Feb 06 2018 06:47:55 GMT+0100 (CET)|1517896075355| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:47:55 GMT+0100 (CET)|1517896075454| Try sent data: 
sensor21|Tue Feb 06 2018 06:47:55 GMT+0100 (CET)|1517896075462| c c c c c c c c c c c c c c c c c 
sensor21|Tue Feb 06 2018 06:47:55 GMT+0100 (CET)|1517896075588| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:47:55 GMT+0100 (CET)|1517896075593| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:49:21 GMT+0100 (CET)|1517896161352| Start server
server  |Tue Feb 06 2018 06:49:22 GMT+0100 (CET)|1517896162548| S21
sensor21|Tue Feb 06 2018 06:49:22 GMT+0100 (CET)|1517896162659| Sensor21 STATUS:1000010
server  |Tue Feb 06 2018 06:49:22 GMT+0100 (CET)|1517896162660| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:49:22 GMT+0100 (CET)|1517896162664| Sensor21 got data
sensor21|Tue Feb 06 2018 06:49:22 GMT+0100 (CET)|1517896162770| Try sent data: 
sensor21|Tue Feb 06 2018 06:49:22 GMT+0100 (CET)|1517896162778| d d d d d d d d d d d d d d d d d 
sensor21|Tue Feb 06 2018 06:49:22 GMT+0100 (CET)|1517896162904| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:49:22 GMT+0100 (CET)|1517896162909| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:50:07 GMT+0100 (CET)|1517896207690| okokokokokokokoko
server
server  |Tue Feb 06 2018 06:50:08 GMT+0100 (CET)|1517896208885| okS21
sensor21|Tue Feb 06 2018 06:50:08 GMT+0100 (CET)|1517896208996| Sensor21 STATUS:1000010
server  |Tue Feb 06 2018 06:50:08 GMT+0100 (CET)|1517896208996| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:50:09 GMT+0100 (CET)|1517896209001| Sensor21 got data
sensor21|Tue Feb 06 2018 06:50:09 GMT+0100 (CET)|1517896209107| Try sent data: 
sensor21|Tue Feb 06 2018 06:50:09 GMT+0100 (CET)|1517896209115| e e e e e e e e e e e e e e e e e 
sensor21|Tue Feb 06 2018 06:50:09 GMT+0100 (CET)|1517896209241| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:50:09 GMT+0100 (CET)|1517896209246| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:52:21 GMT+0100 (CET)|1517896341076| okokokokokokokoko
server
server  |Tue Feb 06 2018 06:52:22 GMT+0100 (CET)|1517896342268| S21
server  |Tue Feb 06 2018 06:52:22 GMT+0100 (CET)|1517896342380| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:52:22 GMT+0100 (CET)|1517896342381| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:52:22 GMT+0100 (CET)|1517896342386| Sensor21 got data
sensor21|Tue Feb 06 2018 06:52:22 GMT+0100 (CET)|1517896342492| Try sent data: 
sensor21|Tue Feb 06 2018 06:52:22 GMT+0100 (CET)|1517896342500| f f f f f f f f f f f f f f f f f 
sensor21|Tue Feb 06 2018 06:52:22 GMT+0100 (CET)|1517896342626| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:52:22 GMT+0100 (CET)|1517896342631| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:52:23 GMT+0100 (CET)|1517896343543| S21
sensor21|Tue Feb 06 2018 06:52:23 GMT+0100 (CET)|1517896343659| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:52:23 GMT+0100 (CET)|1517896343664| Sensor21 got data
server  |Tue Feb 06 2018 06:52:23 GMT+0100 (CET)|1517896343670| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:52:23 GMT+0100 (CET)|1517896343770| Try sent data: 
sensor21|Tue Feb 06 2018 06:52:23 GMT+0100 (CET)|1517896343782| 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 
sensor21|Tue Feb 06 2018 06:52:23 GMT+0100 (CET)|1517896343908| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:52:23 GMT+0100 (CET)|1517896343913| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:52:24 GMT+0100 (CET)|1517896344818| S21
sensor21|Tue Feb 06 2018 06:52:24 GMT+0100 (CET)|1517896344937| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:52:24 GMT+0100 (CET)|1517896344942| Sensor21 got data
server  |Tue Feb 06 2018 06:52:24 GMT+0100 (CET)|1517896344945| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:52:25 GMT+0100 (CET)|1517896345048| Try sent data: 
sensor21|Tue Feb 06 2018 06:52:25 GMT+0100 (CET)|1517896345059| 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 
sensor21|Tue Feb 06 2018 06:52:25 GMT+0100 (CET)|1517896345186| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:52:25 GMT+0100 (CET)|1517896345191| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:52:26 GMT+0100 (CET)|1517896346108| S21
sensor21|Tue Feb 06 2018 06:52:26 GMT+0100 (CET)|1517896346214| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:52:26 GMT+0100 (CET)|1517896346219| Sensor21 got data
server  |Tue Feb 06 2018 06:52:26 GMT+0100 (CET)|1517896346220| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:52:26 GMT+0100 (CET)|1517896346325| Try sent data: 
sensor21|Tue Feb 06 2018 06:52:26 GMT+0100 (CET)|1517896346337| 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 
sensor21|Tue Feb 06 2018 06:52:26 GMT+0100 (CET)|1517896346463| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:52:26 GMT+0100 (CET)|1517896346468| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:52:27 GMT+0100 (CET)|1517896347383| S21
sensor21|Tue Feb 06 2018 06:52:27 GMT+0100 (CET)|1517896347491| Sensor21 STATUS:1000010
server  |Tue Feb 06 2018 06:52:27 GMT+0100 (CET)|1517896347494| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:52:27 GMT+0100 (CET)|1517896347496| Sensor21 got data
sensor21|Tue Feb 06 2018 06:52:27 GMT+0100 (CET)|1517896347602| Try sent data: 
sensor21|Tue Feb 06 2018 06:52:27 GMT+0100 (CET)|1517896347614| 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 
sensor21|Tue Feb 06 2018 06:52:27 GMT+0100 (CET)|1517896347741| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:52:27 GMT+0100 (CET)|1517896347745| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:52:28 GMT+0100 (CET)|1517896348658| S21
sensor21|Tue Feb 06 2018 06:52:28 GMT+0100 (CET)|1517896348769| Sensor21 STATUS:1000010
server  |Tue Feb 06 2018 06:52:28 GMT+0100 (CET)|1517896348769| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:52:28 GMT+0100 (CET)|1517896348774| Sensor21 got data
sensor21|Tue Feb 06 2018 06:52:28 GMT+0100 (CET)|1517896348880| Try sent data: 
sensor21|Tue Feb 06 2018 06:52:28 GMT+0100 (CET)|1517896348892| 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 
sensor21|Tue Feb 06 2018 06:52:29 GMT+0100 (CET)|1517896349018| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:52:29 GMT+0100 (CET)|1517896349023| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:52:29 GMT+0100 (CET)|1517896349932| S21
sensor21|Tue Feb 06 2018 06:52:30 GMT+0100 (CET)|1517896350047| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:52:30 GMT+0100 (CET)|1517896350052| Sensor21 got data
server  |Tue Feb 06 2018 06:52:30 GMT+0100 (CET)|1517896350060| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:52:30 GMT+0100 (CET)|1517896350157| Try sent data: 
sensor21|Tue Feb 06 2018 06:52:30 GMT+0100 (CET)|1517896350169| 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 
sensor21|Tue Feb 06 2018 06:52:30 GMT+0100 (CET)|1517896350296| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:52:30 GMT+0100 (CET)|1517896350301| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:52:31 GMT+0100 (CET)|1517896351207| S21
sensor21|Tue Feb 06 2018 06:52:31 GMT+0100 (CET)|1517896351324| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:52:31 GMT+0100 (CET)|1517896351329| Sensor21 got data
server  |Tue Feb 06 2018 06:52:31 GMT+0100 (CET)|1517896351334| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:52:31 GMT+0100 (CET)|1517896351435| Try sent data: 
sensor21|Tue Feb 06 2018 06:52:31 GMT+0100 (CET)|1517896351447| 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 
sensor21|Tue Feb 06 2018 06:52:31 GMT+0100 (CET)|1517896351573| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:52:31 GMT+0100 (CET)|1517896351578| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:52:32 GMT+0100 (CET)|1517896352498| S21
sensor21|Tue Feb 06 2018 06:52:32 GMT+0100 (CET)|1517896352602| Sensor21 STATUS:1000010
sensor21|Tue Feb 06 2018 06:52:32 GMT+0100 (CET)|1517896352607| Sensor21 got data
server  |Tue Feb 06 2018 06:52:32 GMT+0100 (CET)|1517896352609| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:52:32 GMT+0100 (CET)|1517896352713| Try sent data: 
sensor21|Tue Feb 06 2018 06:52:32 GMT+0100 (CET)|1517896352725| 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 
sensor21|Tue Feb 06 2018 06:52:32 GMT+0100 (CET)|1517896352851| Sensor21 STATUS:11110
sensor21|Tue Feb 06 2018 06:52:32 GMT+0100 (CET)|1517896352856| Sensor21 FAIL data
server  |Tue Feb 06 2018 06:52:33 GMT+0100 (CET)|1517896353772| S21
sensor21|Tue Feb 06 2018 06:52:33 GMT+0100 (CET)|1517896353879| Sensor21 STATUS:1000010
server  |Tue Feb 06 2018 06:52:33 GMT+0100 (CET)|1517896353883| Server STATUS:101110
sensor21|Tue Feb 06 2018 06:52:33 GMT+0100 (CET)|1517896353884| Sensor21 got data
sensor21|Tue Feb 06 2018 06:52:33 GMT+0100 (CET)|1517896353990| Try sent data: 
sensor21|Tue Feb 06 2018 06:52:34 GMT+0100 (CET)|1517896354002| 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 
